,user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,,Drought,,Tip,Workshop,,Information,Motivation,Skills,,Subsidy,Bill,,Regulations,Behavioral,Incentives
378,2327619312,1.09E+18,1547827204,DWAwater,"We’re at the Farmers’ Market in Palm Springs from 8 a.m. to noon on Saturday next to the Palm Springs Cultural Center, 2300 E. Baristo Road. We’ll have fruit-infused water and lots of great info.  See you there! https://t.co/hUMIVwHNjZ",LaterMedia,211,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/DxNEOuVWoAEwrY_.jpg,https://t.co/hUMIVwHNjZ,https://twitter.com/DWAwater/status/1086292146074906624/photo/1,photo,http://pbs.twimg.com/media/DxNEOuVWoAEwrY_.jpg,https://t.co/hUMIVwHNjZ,https://twitter.com/DWAwater/status/1086292146074906624/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/DWAwater/status/1086292146074906624,Desert Water Agency,"Palm Springs, CA","Desert Water Agency is a public, non-profit agency and State Water Contractor, serving a 325-square-mile area in the Palm Springs area. Follow/RT not endorsment",http://t.co/vXkP2LfYsk,FALSE,1204,1516,35,2451,975,1391543013,FALSE,http://t.co/vXkP2LfYsk,http://www.dwa.org,NA,https://pbs.twimg.com/profile_banners/2327619312/1492721567,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/430810508329902080/_XM7Wm9l_normal.jpeg,,0,,,,,,,,,,,,,,
379,305260616,1.35E+18,1610238439,venturawaterCA,"Guest column: Ventura Water's General Manager Susan Rungren shares why Ventura's water security requires investment now. https://t.co/Pkr4o5FGcl

#water #investment #community #ventura https://t.co/q8wxveM6Lf",Twitter Web App,184,NA,NA,NA,FALSE,FALSE,3,1,NA,NA,"c(""water"", ""investment"", ""community"", ""ventura"")",NA,vcstar.com/story/opinion/…,https://t.co/Pkr4o5FGcl,https://www.vcstar.com/story/opinion/editorials/2021/01/09/guest-column-venturas-water-security-requires-investment-now/6584214002/,http://pbs.twimg.com/media/ErVI58VVEAAf_rq.png,https://t.co/q8wxveM6Lf,https://twitter.com/venturawaterCA/status/1348063837354790915/photo/1,photo,http://pbs.twimg.com/media/ErVI58VVEAAf_rq.png,https://t.co/q8wxveM6Lf,https://twitter.com/venturawaterCA/status/1348063837354790915/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/venturawaterCA/status/1348063837354790915,Ventura Water,"Ventura, California",A Trusted Life Source for Generations- Ventura Water provides safe and reliable water and wastewater services to the City of Ventura.,https://t.co/bUz9nShaDw,FALSE,1927,585,43,3695,168,1306362650,FALSE,https://t.co/bUz9nShaDw,http://www.venturawater.net,NA,https://pbs.twimg.com/profile_banners/305260616/1584552166,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1455821592/110720_Ventura_Waterlogoweb180_normal.jpg,,0,,,,,,,,,,,,,,
380,385115091,5.17E+17,1412091624,tdpud,One Neighborhood at a Time!  Thank You Donner Lake customers who came out in the rain to attend this years annual Block Party.,Twitter Web Client,126,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/tdpud/status/516975860037861376,Truckee Donner PUD,"Truckee, CA",The TDPUD is a publically owned electric and water utility. Note that this Twitter account is not monitored 24/7.  Outages or emergency call 530-587-3896,http://t.co/Yqp69C8woQ,FALSE,923,186,24,1090,92,1317766555,FALSE,http://t.co/Yqp69C8woQ,http://www.tdpud.org,NA,https://pbs.twimg.com/profile_banners/385115091/1614831583,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1328449253220388865/mRTbTN4o_normal.png,,0,,,,,,,,,,,,,,
381,38734174,9.33E+17,1511368223,BeingWaterWise,"We will be closed tomorrow, Nov. 23 and Nov. 24 for Thanksgiving. Remember, when cooking for the holidays, place fats, oils and grease in the trash. Save your drain. https://t.co/i1TZ50OJCo",Hootsuite,165,NA,NA,NA,FALSE,FALSE,5,1,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/DPQA-YqVAAYQHXy.jpg,https://t.co/i1TZ50OJCo,https://twitter.com/BeingWaterWise/status/933372096843010048/photo/1,photo,http://pbs.twimg.com/media/DPQA-YqVAAYQHXy.jpg,https://t.co/i1TZ50OJCo,https://twitter.com/BeingWaterWise/status/933372096843010048/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/933372096843010048,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,0,,,,,,,,,,,,,,
383,1183996111,1.20E+18,1574274840,RowlandWater,"▶️Our office will be closed today from 11:30 AM - 1:00 PM.  If payments need to be made during this time, you can do so on our website at https://t.co/qHtVtMaoC2, in our night drop box or by calling 855-288-0679. #Thanksgiving2019 https://t.co/iZaGhILIjh",Twitter Web App,230,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,Thanksgiving2019,NA,bit.ly/33pWeW5,https://t.co/qHtVtMaoC2,https://bit.ly/33pWeW5,http://pbs.twimg.com/media/EJ1iq1uUYAA3eTP.jpg,https://t.co/iZaGhILIjh,https://twitter.com/RowlandWater/status/1197221572806733824/photo/1,photo,http://pbs.twimg.com/media/EJ1iq1uUYAA3eTP.jpg,https://t.co/iZaGhILIjh,https://twitter.com/RowlandWater/status/1197221572806733824/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/RowlandWater/status/1197221572806733824,Rowland Water District,"Rowland Heights, CA","Your trusted water resource! Serving Rowland Heights, @industry_ca, @WestCovinaCity, @CityofLaPuente, @HaciendaHeight_
 #DiscoverRWD",http://t.co/qQZRj4kVYM,FALSE,630,789,17,1684,2958,1360968669,FALSE,http://t.co/qQZRj4kVYM,http://www.rowlandwater.com,NA,https://pbs.twimg.com/profile_banners/1183996111/1603143154,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3764145030/cf42004fac236c3aa946c6f5a04e54c7_normal.png,,0,,,,,,,,,,,,,,
384,161468853,1.10E+18,1550466632,COGWaterPower,No ETA yet. We are looking into the problem.,Twitter SMS,44,NA,NA,NA,FALSE,FALSE,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/COGWaterPower/status/1097362710071861248,Glendale Water & Power,"Glendale,CA","Official City of Glendale, CA Water & Power communications only. Report water and power outages and emergencies by calling 818-548-2011.",http://t.co/94EZSp7L7X,FALSE,6938,759,99,4751,291,1277939218,TRUE,http://t.co/94EZSp7L7X,http://www.glendalewaterandpower.com,NA,https://pbs.twimg.com/profile_banners/161468853/1469652972,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/1166858664830889984/dULD3Jwp_normal.jpg,,0,,,,,,,,,,,,,,
385,305260616,5.98E+17,1431450876,venturawaterCA,Water: Take 1 May/June 2015 Newsletter http://t.co/2RZCrBjF3V,Facebook,61,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,fb.me/7mVgRJuIL,http://t.co/2RZCrBjF3V,http://fb.me/7mVgRJuIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/venturawaterCA/status/598174447540031490,Ventura Water,"Ventura, California",A Trusted Life Source for Generations- Ventura Water provides safe and reliable water and wastewater services to the City of Ventura.,https://t.co/bUz9nShaDw,FALSE,1927,585,43,3695,168,1306362650,FALSE,https://t.co/bUz9nShaDw,http://www.venturawater.net,NA,https://pbs.twimg.com/profile_banners/305260616/1584552166,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1455821592/110720_Ventura_Waterlogoweb180_normal.jpg,,0,,,,,,,,,,,,,,
387,2327619312,1.18E+18,1570478533,DWAwater,ICYMI: The SWC recently partnered with the @AmFisheriesSoc to produce a video demonstrating how science &amp; collaboration can improve policy decision-making at the state level. Highlights the SWC’s work on Longfin smelt with @SFSU @ICF &amp; @mwdh2o. https://t.co/xjY4ESs0ik #CAWater,Twitter Web App,144,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1205449213"", ""61005910"")","c(""SWC_CAWater"", ""AmFisheriesSoc"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18E+18,ICYMI: The SWC recently partnered with the @AmFisheriesSoc to produce a video demonstrating how science &amp; collaboration can improve policy decision-making at the state level. Highlights the SWC’s work on Longfin smelt with @SFSU @ICF &amp; @mwdh2o. https://t.co/xjY4ESs0ik #CAWater,1570464515,Twitter Web App,9,6,1205449213,SWC_CAWater,SWC,1584,832,1479,"Sacramento, CA","Official page of the State Water Contractors, a non-profit assoc of 27 public agencies across CA. Delivering water to 27M residents and 750K acres of farmland",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/DWAwater/status/1181298706433183744,Desert Water Agency,"Palm Springs, CA","Desert Water Agency is a public, non-profit agency and State Water Contractor, serving a 325-square-mile area in the Palm Springs area. Follow/RT not endorsment",http://t.co/vXkP2LfYsk,FALSE,1204,1516,35,2451,975,1391543013,FALSE,http://t.co/vXkP2LfYsk,http://www.dwa.org,NA,https://pbs.twimg.com/profile_banners/2327619312/1492721567,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/430810508329902080/_XM7Wm9l_normal.jpeg,,0,,,,,,,,,,,,,,
388,2726510880,1.33E+18,1606960510,PalmdaleH2O,The Palmdale Recycled Water Authority (PRWA) delivers water to McAdams Park on 30th St. East for irrigation. Future plans call for the “purple pipes” to carry water up to Dominic Massari Park on Ave. R &amp; 50th St. East for irrigation use. Recycled water is essential to the future. https://t.co/MUY9a87csL,Twitter Web App,284,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/EoRwjmXVEAEY4xg.jpg,https://t.co/MUY9a87csL,https://twitter.com/PalmdaleH2O/status/1334315206533500928/photo/1,photo,http://pbs.twimg.com/media/EoRwjmXVEAEY4xg.jpg,https://t.co/MUY9a87csL,https://twitter.com/PalmdaleH2O/status/1334315206533500928/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/PalmdaleH2O/status/1334315206533500928,Palmdale Water,"Palmdale, California","To view our Social Media Terms of Use Guidelines visit,
https://t.co/Q8BP8VFdxl.",http://t.co/tYmp4qbOSP,FALSE,702,179,14,1934,143,1407858623,FALSE,http://t.co/tYmp4qbOSP,http://palmdalewater.org/,NA,https://pbs.twimg.com/profile_banners/2726510880/1612366513,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/940754994340405248/bJ-pPk1W_normal.jpg,,0,,,,,,,,,,,,,,
390,352634089,1.10E+17,1315003940,CoastsideWater,Work begins at the District's Denniston Water Treatment Plant!  Stay tuned for more updates. http://t.co/b6lGdH9,Twitter Web Client,112,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/AYXyrnJCIAAr-AQ.jpg,http://t.co/b6lGdH9,https://twitter.com/CoastsideWater/status/109760596987224065/photo/1,photo,http://pbs.twimg.com/media/AYXyrnJCIAAr-AQ.jpg,http://t.co/b6lGdH9,https://twitter.com/CoastsideWater/status/109760596987224065/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CoastsideWater/status/109760596987224065,Coastside Water,"Half Moon Bay, California","Coastside County Water District provides safe and reliable water service to the City of Half Moon Bay, Princeton, Miramar, and El Granada.",http://t.co/Gc4LFOm7Q8,FALSE,777,179,19,352,102,1313013787,FALSE,http://t.co/Gc4LFOm7Q8,http://www.coastsidewater.org,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2319613899/7io4ts6ovozmj6k1tyz3_normal.png,,0,,,,,,,,,,,,,,
391,2327619312,7.20E+17,1460389542,DWAwater,RT @LandscapeWrkshp: Take care of your property w/these myth-busting facts! #LawnCareMonth https://t.co/F7FgnLwBJO https://t.co/sekOpMuls5,Twitter Web Client,140,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,LawnCareMonth,NA,bit.ly/22cvXT1,https://t.co/F7FgnLwBJO,http://bit.ly/22cvXT1,NA,NA,NA,NA,NA,NA,NA,NA,"c(""76972800"", ""727626770"")","c(""the_nalp"", ""LandscapeWrkshp"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.20E+17,RT @LandscapeWrkshp: Take care of your property w/these myth-busting facts! #LawnCareMonth https://t.co/F7FgnLwBJO https://t.co/sekOpMuls5,1460378530,Hootsuite,6,10,76972800,the_nalp,NALP,10527,512,10208,"Fairfax, VA",The National Association of Landscape Professionals represents an industry of more than 1 million landscape and lawn care professionals. Join us.,FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/DWAwater/status/719552008152178688,Desert Water Agency,"Palm Springs, CA","Desert Water Agency is a public, non-profit agency and State Water Contractor, serving a 325-square-mile area in the Palm Springs area. Follow/RT not endorsment",http://t.co/vXkP2LfYsk,FALSE,1204,1516,35,2451,975,1391543013,FALSE,http://t.co/vXkP2LfYsk,http://www.dwa.org,NA,https://pbs.twimg.com/profile_banners/2327619312/1492721567,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/430810508329902080/_XM7Wm9l_normal.jpeg,,0,,,,,,,,,,,,,,
396,1205839339,9.67E+17,1519431821,sbcitywater,Orange St is closed between Highland Ave and Piedmont Drive due to small brush fire.  Quick knockdown by @SBCountyFire. Use Victoria or Lynwood to access #SerranoMiddleSchool https://t.co/YdMvCTJu6v,Twitter Web Client,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""350041186"", ""309321315"")","c(""SBCUSD_OES"", ""SBCOUNTYFIRE"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67E+17,Orange St is closed between Highland Ave and Piedmont Drive due to small brush fire.  Quick knockdown by @SBCountyFire. Use Victoria or Lynwood to access #SerranoMiddleSchool https://t.co/YdMvCTJu6v,1519431037,Hootsuite,2,3,350041186,SBCUSD_OES,SBCUSD Emergency Management,3203,1358,9504,"San Bernardino, Ca",Official account for Emergency Information affecting the San Bernardino City Unified School District. *Not monitored 24/7* 909-381-1192,FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/sbcitywater/status/967193278281007104,San Bernardino Water,"San Bernardino, California","The San Bernardino Municipal Water Dept. was established on May 8th, 1905 by the Mayor and Common Council of San Bernardino in accordance with the City charter.",https://t.co/Gy310nZGsF,FALSE,898,204,28,706,286,1361475657,FALSE,https://t.co/Gy310nZGsF,http://www.sbmwd.org/,NA,https://pbs.twimg.com/profile_banners/1205839339/1503107135,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3288388278/93fe89f8835ad80989469f6e85976b87_normal.jpeg,,0,,,,,,,,,,,,,,
398,921026940,1.18E+18,1570803629,AlamedaCountyWD,UPDATE: Success! 🙌At approx. 5 am crews made repairs &amp; 💧 is on! But it’s a big job w deep excavation. Backfilling &amp; addt’l work is going; we’re still onsite. NB lane of S. Fremont Blvd and Landing Pkwy still closed. Please drive carefully. ⚠️ Another 👀👇 https://t.co/65UlZrdvUL,Twitter for iPhone,261,1.18E+18,921026940,AlamedaCountyWD,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/EGmpDJpX0AI6zGU.jpg,https://t.co/65UlZrdvUL,https://twitter.com/AlamedaCountyWD/status/1182662256053620737/photo/1,photo,http://pbs.twimg.com/media/EGmpDJpX0AI6zGU.jpg,https://t.co/65UlZrdvUL,https://twitter.com/AlamedaCountyWD/status/1182662256053620737/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/1182662256053620737,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,0,,,,,,,,,,,,,,
400,932945646,4.75E+17,1402078714,PAUtilities,"Phone scams in Palo Alto &amp; EPA. Callers using CPAU id! Using threat of power shut off. Do not pay! Hang up, call police or us 650-329-2161.",Twitter Web Client,143,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/PAUtilities/status/474978668951785472,Palo Alto Utilities,City of Palo Alto,"Supplier of electricity, gas, water, & sewer services to Palo Alto residents & businesses. Celebrating over 125 years of service in 2021! Power to the people!",https://t.co/hi6TTBmVZG,FALSE,3879,684,77,3072,1785,1352322819,FALSE,https://t.co/hi6TTBmVZG,http://www.cityofpaloalto.org/utilities,NA,https://pbs.twimg.com/profile_banners/932945646/1608189917,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/961425414882144256/IjRP9-6d_normal.jpg,,0,,,,,,,,,,,,,,
401,39857211,2.96E+17,1359504559,CityofRedlands,"Redlands Senior Center plans trip to the Getty Villa 

Join the Redlands Senior Centers as we take a trip to the... http://t.co/vAgRq0r8",Facebook,136,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,fb.me/1p7ZNniKY,http://t.co/vAgRq0r8,http://fb.me/1p7ZNniKY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CityofRedlands/status/296409723530514434,City of Redlands,"Redlands, CA","The City of Redlands is a charming community of 70,000 in San Bernardino County, California.",http://t.co/74ZyU9ztqv,FALSE,7603,131,159,2360,42,1242254249,FALSE,http://t.co/74ZyU9ztqv,http://www.cityofredlands.org/,NA,https://pbs.twimg.com/profile_banners/39857211/1421279533,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/210702525/CitylogoSM_Citrograph_11.15.04_normal.jpg,,0,,,,,,,,,,,,,,
404,921026940,1.26E+18,1590180691,AlamedaCountyWD,"Business Analyst I/II: The Alameda County Water District, located in Fremont, California, is seeking to hire a Business Analyst responsible for the acquisition and compilation of data, analysis of such data, project management, report preparation, and… https://t.co/1q4CvujLvA",dlvr.it,276,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,dlvr.it/RXB3WL,https://t.co/1q4CvujLvA,http://dlvr.it/RXB3WL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/1263935547090731008,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,0,,,,,,,,,,,,,,
405,161468853,1.24E+18,1584228501,COGWaterPower,"Public health officials recommend you #StayHome to prevent the spread of #COVID19. Some suggestions to pass the time:
👨‍👨‍👧‍👧Video chat with loved ones
📲 Download an e-book/audiobook via @LACountyLibrary 
💻Fill out your @CACensus form online: https://t.co/yMWJrntoVF",Twitter for iPhone,134,NA,NA,NA,FALSE,TRUE,0,111,NA,NA,"c(""StayHome"", ""COVID19"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193771633,CountyofLA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24E+18,"Public health officials recommend you #StayHome to prevent the spread of #COVID19. Some suggestions to pass the time:
👨‍👨‍👧‍👧Video chat with loved ones
📲 Download an e-book/audiobook via @LACountyLibrary 
💻Fill out your @CACensus form online: https://t.co/yMWJrntoVF",1584222081,Twitter Web App,200,111,193771633,CountyofLA,Los Angeles County,125925,4686,20390,Los Angeles County,Official account of Los Angeles County. Now vaccinating everyone 12 years and older #VaccinateLACounty,TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/COGWaterPower/status/1238970250445475840,Glendale Water & Power,"Glendale,CA","Official City of Glendale, CA Water & Power communications only. Report water and power outages and emergencies by calling 818-548-2011.",http://t.co/94EZSp7L7X,FALSE,6938,759,99,4751,291,1277939218,TRUE,http://t.co/94EZSp7L7X,http://www.glendalewaterandpower.com,NA,https://pbs.twimg.com/profile_banners/161468853/1469652972,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/1166858664830889984/dULD3Jwp_normal.jpg,,0,,,,,,,,,,,,,,
