,user_id,status_id,created_at,screen_name,text,Drought
438,2327619312,9.06E+17,1504821637,DWAwater,Hurricane Irma is a reminder of the need to be prepared for “The Big One” https://t.co/NKDdCK3ueP,0
439,48446582,5.81E+17,1427416221,NCWD,Still not sure what WET is? Watch this quick video! http://t.co/9MjVtlGj0v,0
440,245885568,1.04E+18,1537223336,OtayWater,"Deadline approaching! Apply for the fall Citizens Water Academy in #ChulaVista by Thursday, Sept. 20! Click below for details. https://t.co/x1JwjpONND",0
441,921026940,1.54E+18,1656953483,AlamedaCountyWD,"Wishing everyone a safe and happy 4th of July holiday!  Our office is closed today and will reopen tomorrow at 9 am to 4 pm.  For water emergencies, please call us at  510.659.6500. https://t.co/GhFXKczUBB",0
442,1183996111,1.02E+18,1532648339,RowlandWater,"There will be a road closure tomorrow from 9am-3pm in front of our office. To avoid any inconvenience, you can pay your bill on our website https://t.co/9QeK7Vz8ds or call our automated system at 855-288-0679. #DiscoverRWD #RowlandHeights #HaciendaHeights #LaPuente #WestCovina",0
443,161468853,1.17E+18,1568216676,COGWaterPower,#PowerOutage Power has been restored to all customers #MyGlendale,0
444,34303800,1.26E+18,1588990347,PRCity,"The County has sent a formal attestation to the CA Dept of Public Health. Until it's approved, the County remains under the State's Stay-at-Home Order. Today, the entire state was moved into Stage 2 of the Resilience Roadmap. For details on what may open: https://t.co/a3CcDWmvct",0
445,161468853,9.83E+17,1523231090,COGWaterPower,Crews working on restoring power caused by #Mylar #balloons in north west Glendale.,0
446,2513996370,6.48E+17,1443220786,CCWDnews,"Click for Meeting Agenda

http://t.co/KnMGQokcxV http://t.co/xIgfAOxlr0",0
447,245885568,1.45E+18,1635263800,OtayWater,Join our team of dedicated #WaterPros in helping to provide clean reliable water to our community! View current career opportunities at @OtayWater or sign up to be notified when a new job position opens: https://t.co/X1pGfyJIaq #WorkForWater #WaterCareers https://t.co/DI8Tl0pLWN,0
448,41149912,1.32E+18,1603475591,IRWDnews,"#ScienceFriday Congrats to eighth-grade student Brian, who was recognized in the Municipal Water District of Orange County water awareness poster contest! https://t.co/AaQtGEzAnG",0
449,161468853,1.41E+18,1623860910,COGWaterPower,"The Glendale City Council has appointed Mark Young as our new General Manager. Mark has provided dedicated service to Glendale for 32 years, most recently as Assistant GM, Power Management. Congratulations Mark! All of us at GWP are excited to have you lead the team #MyGlendale https://t.co/hrX6753jae",0
450,30895301,8.11E+17,1482163239,CityofBenicia,"Take my tree, please!
Looking to get rid of your live Christmas tree after the holiday? The local Boy Scouts have... https://t.co/Lv1hHrrxDZ",0
452,2726510880,5.71E+17,1424889911,PalmdaleH2O,http://t.co/fTqaJ3fksH,0
453,161468853,1.33E+18,1605899953,COGWaterPower,"GWP has partnered with @AirResources to offer consumers up to $1,500 off electric cars. Learn more at https://t.co/KtAWrgWCOV #MyGlendale",0
454,34303800,1.20E+17,1317411404,PRCity,Press Release- Airport Advisory Committee Now Accepting Applications http://t.co/i4cnR5ah,0
455,34303800,6.78E+17,1450470349,PRCity,"Planning Commission Agenda Errata for December 22, 2015 https://t.co/OMe0egfeIi",0
456,33681341,1.41E+18,1623861140,CityofSunnyvale,"The Sunnyvale Public Library will serve as a cooling center Mon - Sat, 10am-6pm. Stay cool #Sunnyvale! https://t.co/dX0hHYQeV0",0
457,87299172,1.01E+18,1530654735,cityofmartinez,Escobar Street Closure: Contra Costa County Public Works to Close Escobar Street in Martinez Due to Construction of the New Administrative Building https://t.co/Q74LM1PwW6,0
460,602351816,1.24E+18,1585247255,CITYSEM,"@lapublichealth Statement Regarding #COVID19 and Patient Privacy. We ask that all interested parties respect the privacy of others. Visit https://t.co/ly154DVzCR
for more on COVID-19 https://t.co/OZliWSoFOW",0
461,932945646,1.16E+18,1564419943,PAUtilities,"Starting August 1, you can register w/ Bay Area SunShares to take advantage of group-buy discounts on rooftop solar &amp; electric vehicles. SunShares pools the buying power of 9 Bay Area counties to offer vetted contractors &amp; free technical advice. More here https://t.co/S4DJz44qDN https://t.co/pITvCV3Tzq",0
462,17369233,1.24E+18,1583792535,LVMWD,"Lightning will be possible for most areas of southwest CA on Tuesday. You are especially vulnerable to lightning when out in the open, such as visiting the ocean. Find a safe building or retreat to a vehicle if you hear thunder! https://t.co/KM2rzaPdTo #BeSafe #LAweather #CAwx https://t.co/HQldAYJlgZ",0
464,921026940,4.24E+17,1389996230,AlamedaCountyWD,ACWD Asks Customers to Reduce Water Usage by 20%: Governor Brown has declared a statewide drought emergency and... http://t.co/ZiPLKyKMFN,1
465,161468853,1.46E+18,1637085738,COGWaterPower,Check out our Power Content Label and see just how much clean energy we're investing in! #MyGlendale https://t.co/uNBjkmXu8r,0
466,2327619312,4.95E+17,1406902675,DWAwater,Today's the day!  DWA is proud to launch our $1 million turf buy back program!  The app &amp; info are available at http://t.co/sRUyThEioz,0
467,30895301,7.33E+17,1463698852,CityofBenicia,"Update on Notice to Increase Water and Sewer Rates:
In early April, the City mailed a notice regarding the... https://t.co/pWg2fHx8qt",0
468,2726510880,8.81E+17,1498854367,PalmdaleH2O,We want to thank you for clicking the like button on our page! Remember to also follow us on Twitter and... https://t.co/pHZYm10aIP,0
469,39857211,1.48E+18,1641517980,CityofRedlands,"We’d like to remind those seeking COVID-19 testing that the ER is for emergencies only. If you are experiencing mild symptoms, please call your doctor or visit an urgent care. Free testing is available at county and state sites. To learn more, visit https://t.co/XDZShUtJWh.",0
470,2530661071,8.58E+17,1493416540,CityofVallejo,Vallejo News #286 - May Events https://t.co/7yLC95TBYu https://t.co/0P5sCXFT8T,0
471,2334768636,1.39E+18,1620929243,vallecitoswater,"💧San Diego Region Can Outlast Drought Conditions Until 2045, Water Authority Says

💧Water and Wastewater Scholarship Opportunities Available at National University

💧Sierra Snowpack is Already “Wiped Out” This Year

Latest #cawater news: https://t.co/QU8B1XhcTM #WorkForWater https://t.co/mFYM25hZwL",0
472,59612785,1.57E+18,1663531235,YLWD,"Happy #WaterMonitoringDay! Yorba Linda Water District is hard at work making sure our customers receive the best and most cost-efficient water. Browse our website for Water Quality reports and see what makes our water stands out.
https://t.co/5jFuhyrUVn 

#YorbaLindaWaterDistrict https://t.co/9qLkIrQO7X",0
473,30895301,1.09E+18,1547770673,CityofBenicia,911 for Kids training at local schools by police/fire dispatchers make calling for help a little easier... https://t.co/h19C6FqmEm,0
474,7.42E+17,7.56E+17,1469147617,CityofMadera,The City of Madera is currently accepting applications for Animal Control Officer: https://t.co/8cAsk7PLCO,0
475,245885568,1.23E+18,1581539451,OtayWater,Pre-event and during event for @MABPA_SD’s monthly luncheon “Planning for the Future Safe &amp; Reliable Water for All” @OtayWater Board President will speak along with  @sdcwa GM Sandy Kerl &amp; @CaWaterBoards Board member Laurel Firestone. Full house learning about water challenges💦 https://t.co/84c0FcYVOD,0
476,161468853,1.31E+18,1601508060,COGWaterPower,Help save energy and reduce our peak electric load by delaying the use of major appliances until 9pm or alter #SaveEnergy #Heatwave #MyGlendale https://t.co/LBt6FZTbDl,0
478,16262993,1.40E+18,1622059083,LongBeachWater,"A plastic water bottle requires three times as much water to make as it holds. Fill up your reusable bottle instead knowing we provide safe, reliable drinking water right to your tap. #TrustYourTap #WaterHackWednesday https://t.co/1nGrg5Dctj",0
479,87299172,1.58E+18,1665067112,cityofmartinez,"(2/2) 📚Educational events intended to benefit the community

For more information and to apply, visit https://t.co/yRcwpBCdyz",0
480,7.42E+17,9.11E+17,1506016580,CityofMadera,Celebrating #OldTimers Week at City Hall! Join us for the Old Timers' Day Parade THIS Saturday! https://t.co/lv91Br1Efb https://t.co/Ov98Wz2wtZ,0
481,39857211,1.44E+17,1323053796,CityofRedlands,I posted a new photo to Facebook http://t.co/RoyqFZ0e,0
482,352634089,1.14E+18,1560196423,CoastsideWater,Notice Regarding Water Rates https://t.co/EPKcRXZbd6 https://t.co/YGy8N38u8o,1
483,161468853,1.55E+18,1659493966,COGWaterPower,Near the border of Glendale and Burbank,0
484,161468853,1.44E+18,1631206680,COGWaterPower,"GWP was one of the 1st municipal utilities to provide solar rebates ($250/kW equivalent to $250,000/MW) to its customers to encourage new solar installations.  Since 2002, over 1,900 solar PV systems have been installed within the City with a capacity of 20 MW. #myglendale",0
485,87299172,1.11E+18,1553525606,cityofmartinez,"Notice: Park Maintenance Schedule
Several Martinez park playgrounds will be closed due to surfacing maintenance to restore rubberized play surfaces. View image for the maintenance schedule. https://t.co/j2D4DAZRSr",0
486,2530661071,1.31E+18,1601577051,CityofVallejo,"Napa County sent a wireless emergency alert stating ""Extreme Fire Danger. Stay Alert and leave area if you feel unsafe."" This message was not intended for Solano County residents. There are no active fires burning in Solano County and no evacuation orders in effect.",0
487,106542303,1.52E+18,1651703227,SweetwaterAuth,"Starting May 7, the fishing program at Loveland Reservoir will be open daily from 6 am - 6 pm. 🎣

The fishing program at Sweetwater Reservoir will be open Friday through Monday from 7 am - 5 pm.

For more information and seasonal hours, visit https://t.co/D3Byva9VQD. https://t.co/Ev4lDdmvOZ",0
488,17369233,1.11E+18,1552600230,LVMWD,Thanks to the #LARain and some recent #sunshine #CaliforniaNatives are blooming all over! These #beautiful California Poppies (Eschscholzia californica) are found in #LVMWD Board Director Lynda Lo-Hill water-wise garden in #Calabasas #ExplorethePowerofWater #TheWorldisThirsty https://t.co/7qkniV8iJ9,0
489,2726510880,1.39E+18,1619570702,PalmdaleH2O,"Join the #PWD team! We have an opening on our construction crew for a Service Worker. To apply, visit https://t.co/KN9BGia2IR. https://t.co/IQ0Ei3WH2z",0
490,385115091,9.59E+17,1517534189,tdpud,Join us for our Board Workshop on the Carbon Free Power Project and Small Modular Nuclear Reactors.  Wednesday Feb. 7 @ 6 pm.   Read Full Press Release: https://t.co/QrKt4ArC32    More Info:  https://t.co/dPynDy1doH    @SmartEnergy1 https://t.co/81PM3Qr4iQ,0
491,17369233,9.82E+17,1522965912,LVMWD,"Like a #pool, our #recycledwater reservoir  needs vacuuming to ensure the #highest #quality recycled water for our #customers. The water used goes back to the #sewer Tapia Water Reclamation Facility to be #treated and returned to Res 2. #LVMWD #SaveWater #Conserve #NoWaste https://t.co/tfDPIUFoYd",0
492,836157254,5.99E+17,1431541861,HiDesertH2O,"A Special Meeting of Board of Directors of the HDWD was convened at 9:00am, May 13, 2015 in the Board Meeting... http://t.co/babiAY7XAy",0
493,106542303,1.09E+18,1548885214,SweetwaterAuth,"Makerspaces like the @CV_EnergySt, the @CV_InnovationSt &amp; the future @CV_HydroSt “allow children to explore, to investigate"" &amp; ""to become what they were meant to become.” So excited to partner with @CVESDNews &amp; @OtayWater to inspire the next gen of #WaterPros! #FutureWaterLeaders https://t.co/CZqR9OVM27",0
494,117560494,8.63E+17,1494512224,CityOfLomaLinda,Loma Linda University Children's Hospital shows young students about medical field https://t.co/q134Mux8tM https://t.co/OzyYUJNPxx,0
496,921026940,9.29E+17,1510266589,AlamedaCountyWD,Prepare Your Home Exterior and Landscape for the Winter Months: Receive up to $50 on rain barrel rebates to give your landscape projects a jump start! Learn more about rebates and winter-ready tips. https://t.co/RNGA2tsdnc,0
497,39857211,8650602712,1265322630,CityofRedlands,One person was injured in a single-vehicle rollover collision Thursday morning. http://bit.ly/a0g0B3,0
498,39857211,5.86E+17,1428528305,CityofRedlands,"Public meeting seeks input on bike &amp; pedestrian infrastructure needs. 5:30 p.m.  4/22, at 35 Cajon St. #bicyclecommuter #CycleToWork",0
499,2726510880,1.26E+18,1590103405,PalmdaleH2O,"PWD is offering property owners cash rebates to remove any grass and/or convert their front yards to water-wise, drought-friendly landscapes. Save water, save money. For more information, visit https://t.co/1JQV0EkgqO. #WaterWise #Xeriscape #PWD https://t.co/thyivhKZ3q",0
501,921026940,1.28E+18,1593099649,AlamedaCountyWD,"NEW OPENING! 
Civil or Mechanical Engineer I/II
SALARY: $99,004 - $139,863 annually + benefits
APPLY NOW: https://t.co/0XevXIFR96
#WorkforWater #NowHiring #CAwater #ACWDcares https://t.co/zeqKkbqJh8",0
502,2281087598,1.54E+18,1656107781,PlacerWater,"Today we wrap up #PollinatorWeek with the Monardella villosa, or Coyote mint. This perennial blooms in the summer and is used primarily by butterflies for nectar, but also by bees and hummingbirds. See our posts from this week for more native, pollinator-attracting plants!🌻🦋🐝 https://t.co/dAojmFW596",0
503,161468853,9.23E+17,1508956560,COGWaterPower,Receive a FREE smart thermostat and digital picture frame to keep better track of your energy usage. Sign up at https://t.co/lPzK44wQWB https://t.co/bi2Hy4IkfI,0
504,305260616,7.91E+17,1477518166,venturawaterCA,"Emergency Water Preparedness:  Make a Plan, WATCH: https://t.co/14pdZXJObH https://t.co/4nKdrzf99d",0
505,921026940,1.21E+18,1577745255,AlamedaCountyWD,"Add 🔢 these🚰 #WaterWiseGoals to your 🤩 list of New Year’s Resolutions 🎉 for 2020! 🥳
#ACWDcares #NYE2020 #CAwater https://t.co/AXW9VKTiCc",0
506,33681341,2.98E+17,1359951331,CityofSunnyvale,Football jerseys don't look cool in the drunk tank. Designate a driver and avoid a #DUI. #SB47,0
507,87299172,1.48E+18,1640538000,cityofmartinez,"Happy Kwanzaa! The #CityOfMartinez wishes you happiness, warmth and togetherness this Kwanzaa. 🎁 https://t.co/cOquzPF2fz",0
508,87299172,1.24E+18,1585278354,cityofmartinez,HeadsUp: In order to maintain social distancing we'll be monitoring vehicle passenger levels. If a vehicle reaches its recommended passenger threshold it will need to skip stops. We apologize in advance but this is a needed step to ensure the health &amp; safety of all on board.,0
509,932945646,1.55E+18,1657733921,PAUtilities,"Join us for a free webinar on Monday, August 8 from 4-5pm and learn about available electric cars and e-bikes, charging options, incentives, and cost of ownership. Get the link to attend at https://t.co/Jqa3qCdmQ8. https://t.co/BkU3Lugoc4",0
510,921026940,1.56E+18,1661454678,AlamedaCountyWD,Now is the perfect time to take advantage of ACWD's Lawn Be Gone Rebate Program!  Read more about it in the latest issue of The ACWD Aqueduct. View online at https://t.co/MjOY7BQ9Ae #OneSavesWater #SaveOurWater #cawater 🚰💙👍 https://t.co/nwq7E8wGKz,1
