"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"873","CityofSunnyvale",33681341,3.07e+17,"1361920505","CRANE UPDATE: 2nd crane failed, LGr crane enroute. Frances remains closed frm Washington, Evelyn",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"874","CityofSunnyvale",33681341,2.87252e+17,"1/4/13 17:40","Behind-the-scenes w Public Safety ofcrs Feb 3 on Twitter, Google+ hangout. Submit Qs early http://t.co/A8WVek44",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"875","CityofSunnyvale",33681341,1.04539e+18,"9/27/18 19:14","Want to see the latest new tech from companies like @YellowTinSolar @Corning @PhysioCue @Waymo @BaiduResearch @ComcastBusiness? Visit #SunnyvaleTechExpo at Plaza del Sol today from 11:30-1:30. #SunnyvaleInnovates https://t.co/ICZiVw2LZ2",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"876","CityofSunnyvale",33681341,2.35135e+17,"8/13/12 22:04","Sunnyvale's next Safety &amp; Sobriety Checkpoint set for Aug 31 (fb) http://t.co/6yDq8Vqe (PDF) http://t.co/7JtHY13x",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"877","CityofSunnyvale",33681341,1.18636e+18,"10/21/19 19:09","It's #CAFloodPrepWeek. As the rainy season begins, are you prepared? 

Check out our website for tips on how to stay flood ready year-round: https://t.co/ZopthNyjz0

📷: @SunnyvaleDPS https://t.co/9qVpYAy2MG",1,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"878","CityofSunnyvale",33681341,1.26e+18,"1588366752","@kennyng0 Hi Kenny, just sent you a DM. 

This is such a fantastic picture and story, we'd love to share it again.💚",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"879","CityofSunnyvale",33681341,8.49288e+17,"4/4/17 15:49","Take survey on qualities for City's new environmental director. https://t.co/VCzmzgeg6c #Sunnyvale",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"880","CityofSunnyvale",33681341,3.14e+17,"1363789554","Good advice MT @MountainViewPD: Roads are wet = longer to stop the car. When wipers are on, headlights should be too. #DriveSafe",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"881","CityofSunnyvale",33681341,2.68e+17,"1352827086","Diwali ki Shubhkamnayein. Happy Diwali.",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"882","CityofSunnyvale",33681341,2.36e+17,"1345160381","RT @CAL_FIRE: CAL FIRE issues statewide Burn Ban due to the current heightened fire danger: http://t.co/JF3v7T2Y",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"883","CityofSunnyvale",33681341,1.16387e+18,"8/20/19 17:50","Passionate about your community? Volunteer to serve on a Board or Commission! 

Members advise City Council on specific policy issues and provide a forum and opportunity for broad community input.

Applications are due August 30.

ℹ️ https://t.co/ddNA4ZZ1ZR https://t.co/Aqh3ExjJmB",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"884","CityofSunnyvale",33681341,1.28e+18,"1593205921","Get tested, Sunnyvale! 

Next week, the @CityofSunnyvale &amp; @HealthySCC are hosting a free COVID-19 testing site at Murphy Park.

ℹ️ https://t.co/7wwcFpKQpa

📍 Murphy Park Bldg, 260 N Sunnyvale Ave.
📅 Tues. Jun 30 – Thurs. Jul 2
⌚ 10 a.m. to 4 p.m. each day https://t.co/F0PzxvcSTf",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"885","CityofSunnyvale",33681341,4.1e+17,"1386635680","The City website http://t.co/XCp070Ntui is currently down for emergency maintenance.",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"886","CityofSunnyvale",33681341,3.58e+17,"1374164060","Public is invited to the new PAMF facility on Old SF Rd Open House, July 28 1-4. Check it out http://t.co/0aMVzgUCEP",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"887","CityofSunnyvale",33681341,3.14403e+17,"3/20/13 15:48","Power is out at Sunnyvale SMaRT Stn. Calls will be taken at Public Works in interim 408.730.7400",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"888","CityofSunnyvale",33681341,2.97e+17,"1359747238","11:33a ESD 13-03 Revolving Loan Fund for Water and Energy Projects is Dropped #SVStudy",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"889","CityofSunnyvale",33681341,3.24559e+17,"4/17/13 16:23","Bianchi Bros. Barn to get a new, durable coat at Sunnyvale Heritage Park Museum  http://t.co/NjhOZlv1Ps",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"890","CityofSunnyvale",33681341,2.28891e+17,"7/27/12 16:33","@DanHugo (oops. ""some"") We'll also paste what you have here",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"891","CityofSunnyvale",33681341,9.11e+17,"1506103208","@kristineegray Did you receive the new one? If not, call Specialty Solid Waste at 408-565-9900.",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"892","CityofSunnyvale",33681341,2.52836e+17,"10/1/12 18:21","CALTrans Overnight Work on El Camino for Oct 1: Electrical from Maria Lane to Henderson Ave, 10p-7a",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"893","CityofSunnyvale",33681341,1.25e+18,"1586480972","Are you a small business seeking more information? 

Join this Virtual Townhall via Zoom: https://t.co/8hCBhc2ynl

@SBDCSiliconVly @SunnyvaleDwtn https://t.co/1aLTL7l1wT",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"894","CityofSunnyvale",33681341,3.76076e+17,"9/6/13 20:13","@chewbakka64 CalTrans is posting that here http://t.co/DVsPmdfb4S Exact dates haven't been posted by @CaltransD4 yet",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"895","CityofSunnyvale",33681341,2.83e+17,"1356288921","Public Safety DUI Checkpoint resched for Feb3 will go behind-scenes here on twitter and http://t.co/AyH3Mxei hangout sessions",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"896","CityofSunnyvale",33681341,2.98e+17,"1359951331","Football jerseys don't look cool in the drunk tank. Designate a driver and avoid a #DUI. #SB47",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"897","CityofSunnyvale",33681341,1.46e+18,"1636751399","Deadline has been EXTENDED! 

Applications to paint a Sunnyvale utility box are due Monday, Nov. 15. 

12 artists, or artistic teams, will be chosen to design and execute their original works of art. (And will receive a $1,000 stipend!)

ℹ️ https://t.co/LHF2odRKyk https://t.co/yVzJlrzm3q",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"898","CityofSunnyvale",33681341,4.13e+17,"1387312053","#CrimePreventionTip: Keep windows, entrances free of obstructions like trees, bushes http://t.co/naPvn1Elol http://t.co/0TxbMdpwfO",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"899","CityofSunnyvale",33681341,3.92678e+17,"10/22/13 15:43","@AlexKara15 Good to hear, though London could loan us a little bit of that rain once in a while :).",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"900","CityofSunnyvale",33681341,1.16e+18,"1564499040","Your input needed! Help build a new election system in #Sunnyvale

Join us TOMORROW (7/31) for a Council district mapping workshop to learn about legal req. for district maps &amp; develop options for district boundaries for Council consideration. #CVRA

Info: https://t.co/BhygOhWfdD https://t.co/ZDR5tgGE8q",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"901","CityofSunnyvale",33681341,2.28899e+17,"7/27/12 17:06","Nearby event RT @CityofCupertino: Shakespeare's Henry IV,  Fri/Sat/Sun, July 27/28/29, 7:30p at Cupertino Mem Park Amphitheater",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"902","CityofSunnyvale",33681341,1.52129e+18,"5/3/22 0:27","Two new Downtown gateway signs are coming to the intersections of:
• S. Mathilda Avenue and S. Washington Avenue
• S. Mathilda Avenue and S. McKinley Avenue
Help us choose the design. Take a short survey by Monday, May 16, 2022.
Survey link: https://t.co/LtYmxR8T3x https://t.co/rQhKInfctH",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"903","CityofSunnyvale",33681341,1.07e+18,"1544117281","Check out this cool @SunnyvaleDPS video showing a night training for fire personnel. #Sunnyvale https://t.co/dboVKsNCp8",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"904","CityofSunnyvale",33681341,3.07e+17,"1362096755","My week on twitter: 19 retweets received, 3 new listings, 23 new followers, 10 mentions. Via: http://t.co/JaSiMNelup",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"905","CityofSunnyvale",33681341,5.96e+17,"1430856728","#Sunnyvale Give us your two cents about neighborhood issues on Open City Hall. http://t.co/PMGDBm0W6x",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"906","CityofSunnyvale",33681341,1.26283e+18,"5/19/20 19:24","🌱Compost is available for residents at the SMaRT Station

📆 Monday - Saturday 
⌚ 8 a.m. - 5 p.m. 
😷 You must bring your own shovel &amp; container. 

For additional COVID-19 safety protocols visit https://t.co/hTBv7QzG7C",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"907","CityofSunnyvale",33681341,2.73981e+17,"11/29/12 2:46","Nice! Thnx for sharing with us RT @sankara_ramraj: @CityofSunnyvale rainbow over Sunnyvale today. http://t.co/l2jHXTOf",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"908","CityofSunnyvale",33681341,2.9e+17,"1357865858","Sunnyvale City Council Agenda for Jan. 15 meeting now posted http://t.co/joB5XcBL",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"909","CityofSunnyvale",33681341,4.00707e+17,"11/13/13 19:28","For more information or to register, cvisit http://t.co/7ZqMMiQXi9 http://t.co/kVYmpa8YqK",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"910","CityofSunnyvale",33681341,3.39833e+17,"5/29/13 19:57","Nice! RT @cyclelicious: Unique use of Pinterest by @MountainViewPD for bicycle lost &amp; found http://t.co/gNxPha8ogK""",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"911","CityofSunnyvale",33681341,3.49589e+17,"6/25/13 18:05","Favorite and share this PDF cheat sheet on 21 of Sunnyvale's 22 Parks http://t.co/lCfGkzYkSG",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"912","CityofSunnyvale",33681341,2.93e+17,"1358640193","Pics frm interagency Public Safety effort at Jan 18 SJ Bike Party led by #SunnyvaleDPS http://t.co/TxTTFHFj",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"913","CityofSunnyvale",33681341,3.76e+17,"1378509410","Officer Involved Shooting Update http://t.co/hN6KVmW9E3",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"914","CityofSunnyvale",33681341,4.11e+17,"1386880066","City Council selected Asst City Mngr Robert Walker to serve as Interim City Mngr NR» http://t.co/wyGCBcE7lG http://t.co/0Ep4VrPV3a",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"915","CityofSunnyvale",33681341,2.79306e+17,"12/13/12 19:26","Sunnyvale DUI Checkpoint on Jan3 using Twitter, Google+ (pdf) http://t.co/xDEAJD8M",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"916","CityofSunnyvale",33681341,1.18e+18,"1569262528","@bikethechange_ Hi Alejandro, thank you for bringing this to our attention. We've reached out to Public Works to investigate further. 

This section of green pavement marking is narrower because the paint does not adhere to the concrete gutter which is part of the bike lane. (1/3)",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"917","CityofSunnyvale",33681341,2.96836e+17,"1/31/13 4:21","Behind-the-Scene with Public Safety, Feb. 3: Lt. Vinny Mata: http://t.co/ElocZDzO via @YouTube",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"918","CityofSunnyvale",33681341,1.25e+18,"1586190315","What’s ahead at the 4/7 Council mtg:

🚗 Study session: Discuss state law req. vehicle mi. traveled metrics for envir impacts

🚰Consider deferring utility rate adjustments; Adopt resolution to suspend water/sewer/garbage late chrge; Extend suspension of interruption of water svc",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"919","CityofSunnyvale",33681341,2.68158e+17,"11/13/12 1:08","@MountainViewPD Thanks for the MT!",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"920","CityofSunnyvale",33681341,3.17e+17,"1364324402","Nose-to-Nose: New ENG30 is replacing last yellow eng in fire fleet  http://t.co/f2oRnjY6vO",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"921","CityofSunnyvale",33681341,3.19551e+17,"4/3/13 20:44","@MVVeterans Sweet! Kinda jealous :)",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"922","CityofSunnyvale",33681341,2.88058e+17,"1/6/13 23:02","Nxt Public Mtg abt Stevens Creek Trail thru Sunnyvale - Jan 30, 7p Sunnyvale Comm. Ctr Ball Rm http://t.co/2YRYt2RA",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
"923","CityofSunnyvale",33681341,3.12e+17,"1363306349","My week on twitter: 7 retweets received, 1 new listings, 29 new followers, 7 mentions. Via: http://t.co/JaSiMNelup",0,171,"Sunnyvale  City of","CA4310014","Santa Clara","San Francisco Bay",4,153827,147055,"CITY OF SUNNYVALE",NA,"Local Government","SUNNYVALE","94085","sunnyvale.ca.gov",NA,NA,"city",NA,"@CityofSunnyvale"
